,target,id,date,flag,user,text
1095738,4,1970255016,Sat May 30 03:05:49 PDT 2009,NO_QUERY,sharmishtha11,@bipin: I said Google is coool 
386345,0,2053772795,Sat Jun 06 05:39:21 PDT 2009,NO_QUERY,stevemckinion,"Gotta DVR the Ole Miss game today. In Oxford today; sadly, the one in NC, not MS "
1016088,4,1881656593,Fri May 22 05:14:24 PDT 2009,NO_QUERY,lopezwilfred,@Hitman1971 thank you very much for the #ff 
197028,0,1970921904,Sat May 30 05:40:07 PDT 2009,NO_QUERY,jessicarozitis,@jiantan we're having an awesome time! Can't believe we have to head back to Vancouver in just a couple of days. 
234142,0,1979523403,Sun May 31 03:25:03 PDT 2009,NO_QUERY,patpat09,"passed out with lights on and the comp died.  up at 5:30am to turn things off, go to bed....work later "
769883,0,2301802604,Tue Jun 23 15:55:58 PDT 2009,NO_QUERY,shoresheila,My iPhone 3GS is on backorder!  should have it next week. Am expecting it to change my life - will it?
869120,4,1678070951,Sat May 02 05:22:11 PDT 2009,NO_QUERY,WanderingLens,"@Rich_Maroc Thanks for the recent mention in your profile! Morocco is an amazing country, it seems like your company showcases it well "
420130,0,2062139416,Sat Jun 06 22:25:59 PDT 2009,NO_QUERY,SamDiary4121,"Have you ever cried in an action movie? haha that happened to me today watching &quot;Terminator - The Salvation&quot;, poor Marcus Wright "
395451,0,2056050785,Sat Jun 06 10:26:09 PDT 2009,NO_QUERY,MandinaM,@anthonyjohnston it was a really bad game we played rubbish! I have no plans to go out! i am trying to save money..  *opens another drink*
739152,0,2265656573,Sun Jun 21 07:02:51 PDT 2009,NO_QUERY,cardsfan4life11,well this is it im not gonna be home for a week talk to u guys l8ter.   :
794988,0,2327187904,Thu Jun 25 08:01:52 PDT 2009,NO_QUERY,Nabz09,"RJvR82: I will try and see if I can do it from here, might take a while   "
723311,0,2261756587,Sat Jun 20 21:17:50 PDT 2009,NO_QUERY,cuteandclassy,"i need sum sleep and sumtime to think....qotta do whats best for me even thouqh it hurts  keep me in ur hearts and prayers, hugs n ki ..."
1071926,4,1966412572,Fri May 29 17:43:14 PDT 2009,NO_QUERY,CarmaSez,I meant to write a blog post and lookey here - I'm back on Twitter 
944614,4,1795652314,Thu May 14 08:08:30 PDT 2009,NO_QUERY,Jukstak,We have finally exchanged contracts and are moving on this Weds (20th) - FINALLY! 
124906,0,1834207135,Mon May 18 02:02:27 PDT 2009,NO_QUERY,BritneeHadlee,says Good Morning!!! Mini vacation finally over for me  http://plurk.com/p/uijtt
1273939,4,2000904495,Mon Jun 01 23:16:43 PDT 2009,NO_QUERY,betsymartian,"@Soninananah thank you!  not too bad thanks, very tired therefore quite overemotional but just fine when I stop whining &amp; get on with it. "
1150373,4,1978449425,Sat May 30 23:23:30 PDT 2009,NO_QUERY,Boutiquing,"@lizph We ended up driving back to Habana in Costa Mesa for a nice outdoor dinner.  Roadkill was a cool boutique, we're gonna review it "
1341154,4,2031191227,Thu Jun 04 09:27:51 PDT 2009,NO_QUERY,Subrotow,"Ah, a brand new day... its looking to be an exquisite day.  *sunshine*"
240644,0,1980924065,Sun May 31 08:00:31 PDT 2009,NO_QUERY,megpat91,"Dear Shakespeare, i think i have a headache because i've spent this morning reading hamlet. AGAIN. grrrr "
484529,0,2180817185,Mon Jun 15 10:59:11 PDT 2009,NO_QUERY,NiC00L,@bethgedeit i would come over if i didnt have physical therapy in an hour  i want to see you please though soooo call me batch
135182,0,1836452510,Mon May 18 08:01:28 PDT 2009,NO_QUERY,SeviDesigns,"@ImWendy I threw ours out, but forgot to tie the bag and the kids found it....it is all over the place "
638355,0,2234435438,Thu Jun 18 23:03:06 PDT 2009,NO_QUERY,CurvyAmazon,"@robsessiondotca FYI this twitter name is new, my old one 'zaftigcutie' got hacked "
130194,0,1835261067,Mon May 18 05:33:48 PDT 2009,NO_QUERY,toesoxluver,Eww im awake before the sun. Screw 7am finals  when
751751,0,2286218462,Mon Jun 22 16:09:07 PDT 2009,NO_QUERY,allison6071,@foodgeek14 yea I was enjoying it! I just want to finish it..lol I started reading it b4 getting n2 GL so now I'm still around chp 10 
1123340,4,1974480081,Sat May 30 13:13:15 PDT 2009,NO_QUERY,ScottSanz,"@danaseverance Hey, you're still doing better than most people.  "
923216,4,1754628437,Sun May 10 06:53:58 PDT 2009,NO_QUERY,jennyluxus,HAPPY MOTHER'S DAY!!!! 
1200812,4,1985560248,Sun May 31 17:20:19 PDT 2009,NO_QUERY,aileencoloma,watching &quot;The Hills&quot; then MTV Movie Awards 
692078,0,2252408880,Sat Jun 20 06:12:09 PDT 2009,NO_QUERY,chastinevegas,annnd my john varvatos parfum is FINISHED.  favorite one. me tis sad. and tired.
84344,0,1753574321,Sun May 10 02:19:27 PDT 2009,NO_QUERY,Joshuah_Pearson,@denajporter it's not me. Promise. Hahaha. Ok kinda creepy huh? 
99332,0,1793587081,Thu May 14 03:15:45 PDT 2009,NO_QUERY,KellyMaree91,@Rebeckela id confront you... but i dont have a problem with you  sorry
1001392,4,1880102270,Fri May 22 00:06:21 PDT 2009,NO_QUERY,kahokohinogirl,does anyone knows kris allen's twitter? 
90761,0,1759158198,Sun May 10 18:35:28 PDT 2009,NO_QUERY,jaylenoishotter,"@mermaid_love Not fair, Starbucks was all I asked for...and no starbucks "
285001,0,1993457364,Mon Jun 01 10:24:30 PDT 2009,NO_QUERY,lapisverde,"@skyejaden tell me who wins on JJ vs. Sori match, please? I don't want to watch tennis  , but I love Sori and wish her well."
582706,0,2214706218,Wed Jun 17 17:07:09 PDT 2009,NO_QUERY,EntityStarr,@get2knowpro that's awesome. Same way I felt about my grandma. I miss her a lot 
1124545,4,1974678712,Sat May 30 13:37:26 PDT 2009,NO_QUERY,VickimAndersson,Ironik- Tiny Dancer  Lovethatsong 
1376654,4,2051776085,Fri Jun 05 22:46:57 PDT 2009,NO_QUERY,Crackberryfreak,@MrFuckThaFEDS Thats good 
670672,0,2246631072,Fri Jun 19 17:53:26 PDT 2009,NO_QUERY,xokaytee,@duffysayshello I'M SO BORED WITH MY HAIR 
1437086,4,2061102262,Sat Jun 06 20:10:57 PDT 2009,NO_QUERY,alisha286,Liza and lace totally hit it off. I love when my friends love each other 
1010066,4,1880964303,Fri May 22 03:07:26 PDT 2009,NO_QUERY,hypnophil,@Lilac_Sky yeah I'm feeling really good today 
572289,0,2209207472,Wed Jun 17 10:07:58 PDT 2009,NO_QUERY,zi44y,"nothing, not a sausage, bugger all yet "
1088337,4,1969585447,Sat May 30 00:31:18 PDT 2009,NO_QUERY,LanaLadiiLuCk,"Slow friday night, but tommorrow shows promise. A new buddy should do the trick. seasonal baby "
74458,0,1694829075,Mon May 04 04:16:52 PDT 2009,NO_QUERY,francbautista," i hate math! our new teacher kinda suck in teaching, because his to fast and i just don't like the way he teach."
16444,0,1555924950,Sat Apr 18 21:05:46 PDT 2009,NO_QUERY,kemberleey,missing my boo bee 
180187,0,1966490039,Fri May 29 17:51:47 PDT 2009,NO_QUERY,joshuagabie,@Tyrese4ReaL Hey I would buy it but I dont have a credit card 
222507,0,1977030558,Sat May 30 19:55:09 PDT 2009,NO_QUERY,iFeelLessAlone,@merideth_elise me too 
871402,4,1678661355,Sat May 02 07:22:44 PDT 2009,NO_QUERY,yettycarol,"@elyse haha...you always eat japanese food, don't you? "
612516,0,2224999312,Thu Jun 18 10:11:14 PDT 2009,NO_QUERY,kalsoom82,@nabiluppal he is gone  he is speaking soon so moved to the front of the room
1427327,4,2059366587,Sat Jun 06 16:47:21 PDT 2009,NO_QUERY,Laura6476,Bed! Finally! Today has been a long but fun day 
1325845,4,2015184804,Wed Jun 03 03:57:23 PDT 2009,NO_QUERY,mbmarquart,@DrKatie22 Ha so was Addie about that time 
171978,0,1963412604,Fri May 29 12:41:07 PDT 2009,NO_QUERY,PcShakur,"@anotorias lol what bothers me is that i'm messing with my metabolism   drinking lots of water pretending its different food, Mmmm grapes!"
5557,0,1469122489,Tue Apr 07 05:17:26 PDT 2009,NO_QUERY,rootbeerfloats8,"@josesosa Shit man, they closed your birthday thread "
1523887,4,2176643366,Mon Jun 15 04:24:14 PDT 2009,NO_QUERY,YatPundit,"@LizScherer you just rest, hun, you'll be back to your trouble-making self in no time "
276384,0,1991021373,Mon Jun 01 06:14:41 PDT 2009,NO_QUERY,benittabenjamin,boreddd. why Twitter cannot upload photo? 
1356400,4,2047747167,Fri Jun 05 14:07:02 PDT 2009,NO_QUERY,DANGdarienne,On my way to kings domenion 
1162719,4,1979613560,Sun May 31 03:48:12 PDT 2009,NO_QUERY,BiscuitKing,Yay my picture changed 
149853,0,1883556867,Fri May 22 08:44:27 PDT 2009,NO_QUERY,kennahkinns,@radicalskillz27 i just went and the snack machine was off 
1590038,4,2191327404,Tue Jun 16 05:02:23 PDT 2009,NO_QUERY,Dawkstar,@NickkkJonasss home sweet home  you cant beat it!
831159,4,1557402547,Sun Apr 19 03:54:01 PDT 2009,NO_QUERY,mazrouei,@KimKardashian  KIM !!! how are you ? sorry for the sun burn lol.... hope your feeling good ....follow me  P-L-E-A-S-E !!  Big Fan &lt;3
1490939,4,2069006018,Sun Jun 07 15:05:38 PDT 2009,NO_QUERY,Taylin_Archini,myspace meee  Myspace.com/Taylin_Archini&gt;&gt;&gt;&gt; OR Youtube me Youtube.com/Taycrazie
1330857,4,2015889102,Wed Jun 03 05:44:23 PDT 2009,NO_QUERY,travelyourlife,are you coming as well?  http://bit.ly/Saaav
273661,0,1990445998,Mon Jun 01 04:53:36 PDT 2009,NO_QUERY,swethap03,am turning out to be lazy day by day..!  anyone there to help me get out of laziness?? ... yawwwnnn.. boring day! :-|
885686,4,1686551201,Sun May 03 05:54:02 PDT 2009,NO_QUERY,CatholicMeme,@markalves LOL @ baseball players get &quot;sent down&quot; @LJLeg yes! @dustinfaber basketball is a close second... 
534878,0,2197707013,Tue Jun 16 15:02:11 PDT 2009,NO_QUERY,yimyim9,trying to figure out life...it isnt working though 
930412,4,1760343388,Sun May 10 21:16:49 PDT 2009,NO_QUERY,sunnymchao,@missgiggly Thank you for the &quot;Womanizer.&quot; 
452350,0,2070000916,Sun Jun 07 16:55:24 PDT 2009,NO_QUERY,amylynnosborne,"-Neighbor has chainsaws going and is cutting down trees; I'm not a treehugger, but that's life they're cutting down. I don't like it. "
967133,4,1827754942,Sun May 17 11:22:41 PDT 2009,NO_QUERY,blair_waldwarf,@earthscience tell mom I said happy birthday but I left a post on her wall last night as well 
925244,4,1755251047,Sun May 10 08:39:20 PDT 2009,NO_QUERY,Snappsgirl89,@Mommy_Ginny ut oh he gonna have his cranking pants on later! LOL we gave the dogs a bath today so they smell so much better 
951098,4,1824158471,Sun May 17 00:15:30 PDT 2009,NO_QUERY,tuimonkey,@LilyRose74 LOL give my happiness till 8.30 work today gotta fry hundreds of eggs among other shit:/ hey ho! Hope u last longer than 2 
1255060,4,1997214888,Mon Jun 01 16:27:27 PDT 2009,NO_QUERY,nappypoet,@LelephantRose hey cutie. it was great running into you at Dance Africa 
1568909,4,2188303528,Mon Jun 15 21:39:16 PDT 2009,NO_QUERY,Tony_Sin,"@pandakissesxo pretty good, how are you darling?  "
854582,4,1573421416,Tue Apr 21 01:05:29 PDT 2009,NO_QUERY,GodDammitNina,@itstimmybitch slut 
1076330,4,1967418890,Fri May 29 19:32:39 PDT 2009,NO_QUERY,jenners480,hahaha i had me and my sisters phone next to me calling @iamthecommodore repeatidly. its ok tho cuz i talked to @thepistol yesterday! 
724391,0,2262052925,Sat Jun 20 21:48:15 PDT 2009,NO_QUERY,khalafornia,Its officially fathers day on the east coast. have a good one everybody! rip daddy 
1037501,4,1956529504,Thu May 28 22:04:39 PDT 2009,NO_QUERY,zuess369,Here is a funny video of 3accountants rapping about giving 10% tithe to God. Very funny...  http://bit.ly/UFfG9
670855,0,2246687231,Fri Jun 19 17:58:37 PDT 2009,NO_QUERY,leeannes1,"still has the Flu, for the past two weeks.. "
1413786,4,2056915797,Sat Jun 06 12:01:59 PDT 2009,NO_QUERY,penmachine,@kk So I guess no one should visit their grandparents at the nursing home? 
60178,0,1686331487,Sun May 03 04:56:59 PDT 2009,NO_QUERY,franciscosouza,Acooooooooooooordem Twitters! ï¿½ tï¿½o chato ficar sozinho 
1496028,4,2070049045,Sun Jun 07 17:00:29 PDT 2009,NO_QUERY,cote_x,@dougiemcfly hhahaha noo It looks cute! but I love the haircut you have in your pic 
646432,0,2236517995,Fri Jun 19 03:54:37 PDT 2009,NO_QUERY,Dappymooo,@Stoobs gutted for you nothing worse  
871334,4,1678633276,Sat May 02 07:17:57 PDT 2009,NO_QUERY,BooBird1,Waiting at the vet with Chloe...There is another Italian greyhound here too  not as cute as guido or chloe though
114806,0,1826483666,Sun May 17 08:37:05 PDT 2009,NO_QUERY,TheAmazingCat," cant afford to see Angels and Demons, so i watched it for free: http://tr.im/lvBu"
947729,4,1823154144,Sat May 16 21:14:47 PDT 2009,NO_QUERY,archangelmaggie,"@DavidArchie i know this is late but i watched some Philippines concert videos just now, and let me just say you were STUNNING! congrats! "
1133406,4,1976167931,Sat May 30 16:44:10 PDT 2009,NO_QUERY,SuperSammie16,and I bought a beautiful painting of what I hope my house looks like one day.  Hooray. 
1507879,4,2174567927,Sun Jun 14 22:49:43 PDT 2009,NO_QUERY,takeabreath2011,"school is almost out yay!!!  aug 7...JB,Honor Society,Jordan Sparks, &amp; Wonder Girls awesome !"
1026515,4,1932291099,Tue May 26 21:10:55 PDT 2009,NO_QUERY,aponderingheart,@HSBSuzanne older and old is quiet a big difference. I don't consider people &quot;old&quot; until they're in their 70+ 
1529749,4,2177639245,Mon Jun 15 06:27:15 PDT 2009,NO_QUERY,erikluyten,Looking forward to the result of the work @gijsvanzon and @joostdj at @freshheads are doing for us right now 
534992,0,2197754610,Tue Jun 16 15:07:28 PDT 2009,NO_QUERY,nefan_,@mrrickybell 
99170,0,1793542157,Thu May 14 03:05:29 PDT 2009,NO_QUERY,garymurning,@mrelihan I keep promising myself that I'll learn a new language would never seem to get round to it 
1413266,4,2056807564,Sat Jun 06 11:49:57 PDT 2009,NO_QUERY,PatsyTravers,@princesssuperc we're at the concert now; and you just said tweet you so here you go!  xoxo
1028593,4,1932639966,Tue May 26 21:53:28 PDT 2009,NO_QUERY,marimbamiss,To bed. Finished the portfolio. Hurray!.. Now to bed. 
475140,0,2177517987,Mon Jun 15 06:14:49 PDT 2009,NO_QUERY,quikness,Thanks for the sleepless night 
29635,0,1563537758,Sun Apr 19 23:13:11 PDT 2009,NO_QUERY,rochit,had to drop the car at a relative  shuldve anticipated another bad monday !
119313,0,1828017353,Sun May 17 11:55:16 PDT 2009,NO_QUERY,Normitaaah,Nothing 
746928,0,2283341562,Mon Jun 22 12:30:23 PDT 2009,NO_QUERY,icanhascook,To steal an @unarocks phrase: Crysies! Turned on tea-drenched netbook &amp; keyboard ain't working. Will turn it off &amp; try again tomorrow 
1492814,4,2069362436,Sun Jun 07 15:44:20 PDT 2009,NO_QUERY,Barbiechick3004,@tommcfly Ahhh im sure your fans will stick with you guys your an awesome group of guys 
37687,0,1573044530,Mon Apr 20 23:30:12 PDT 2009,NO_QUERY,FR1Z,"Woke up sick. Missed out on outing today so not very happy about that.  Whoever brought up the flu in humanity, I hope you burn and die."
873184,4,1679314594,Sat May 02 09:03:25 PDT 2009,NO_QUERY,kinnalala,i am so happy today 
576984,0,2212162955,Wed Jun 17 13:45:13 PDT 2009,NO_QUERY,ad0815,@OmnitureCare On the way to. It's sporadic and I have no definitive way to reproduce. 
923348,4,1754680680,Sun May 10 07:03:31 PDT 2009,NO_QUERY,michaelbdumas,@LegalLush  we extend the courtesy of only really wanting one thing. Hahahaha jk  heard about mudslides in WV. Hope you're all ok!
782118,0,2323576875,Thu Jun 25 00:58:22 PDT 2009,NO_QUERY,ryanneryans,wants to start doing her homework but is too lazy. TOO LAZY i repeat. Buh. 
688928,0,2251639424,Sat Jun 20 04:08:07 PDT 2009,NO_QUERY,HeloiseDS,"@goodtea hey there, can u give me the right link, can't get it working  thx in the mean time gonna make myself a delicious white tea!"
317269,0,2002583203,Tue Jun 02 04:37:34 PDT 2009,NO_QUERY,stuartcormie,"I would like to state, for the record, that I HATE this friggin' sunshine "
400741,0,2057488221,Sat Jun 06 13:05:52 PDT 2009,NO_QUERY,cracknaces,"@ckbwop after some deep thought, no, if Caesars had O /8 you would still run bad "
202533,0,1972152103,Sat May 30 08:40:03 PDT 2009,NO_QUERY,exortabreedoll,"ugh, i think i'm gonna get sore throat tomorrow.. my throat hurts a little already now and my voice has changed a bit too "
83974,0,1753481892,Sun May 10 01:51:32 PDT 2009,NO_QUERY,h0ll0wd0ll,"@karmadillo Alice is feeling a bit blue ATM, and says she doesn't feel much like tweeting "
1340748,4,2031083554,Thu Jun 04 09:18:27 PDT 2009,NO_QUERY,Alex_Sunshine,Is having a rave party in the curtains! We are not being good examples 
1013397,4,1881315621,Fri May 22 04:17:51 PDT 2009,NO_QUERY,jg_65,but its OK I have a smashing weekend planned 
102938,0,1795314174,Thu May 14 07:33:04 PDT 2009,NO_QUERY,randomprogress,they should only offer paper and cotton Qtips... the plastic ones are really useless... they just bend in half 
1159646,4,1979365635,Sun May 31 02:44:03 PDT 2009,NO_QUERY,devmonster,ad: sugarsync now has support for blackberry as well. it's perfect for busy execs  all files on the go... http://is.gd/KxeE
353231,0,2031905356,Thu Jun 04 10:29:20 PDT 2009,NO_QUERY,hollyhalvorsen,@paulavaleria haha whoa. 5'9? im barlely 5'5.  why do i have to be asian and soo short? :-/
1188979,4,1983433263,Sun May 31 13:08:49 PDT 2009,NO_QUERY,taytot1995,Glad I don't have Pink Eye! 
1412096,4,2056592428,Sat Jun 06 11:25:42 PDT 2009,NO_QUERY,NOEGGERATH,"@sheywantsPDA Hola Shey, cÃ³mo estas?? "
1047512,4,1958047515,Fri May 29 02:29:02 PDT 2009,NO_QUERY,ColinBowen,Celebratory brunch at McD's (Pitsea) after a very complimentary trip to my GP for 'MOT' results. 
682061,0,2249897367,Fri Jun 19 23:14:55 PDT 2009,NO_QUERY,MissNanaBaby,@BridgetteBanxxx uqh im sittin here bored as ell on the fone lol..wish it was july already 
996207,4,1835851719,Mon May 18 06:53:00 PDT 2009,NO_QUERY,safaa_halahla,"@AhlamJSF i only got one msg &quot;Thanks Safaa  &lt;3&quot;, did u send anything new???"
851611,4,1565915731,Mon Apr 20 07:49:54 PDT 2009,NO_QUERY,mclaughj,"@plasticmind if he just bought you a license for tweetie, it was payback for you buying eventbox and you're both very kind "
1347563,4,2044604931,Fri Jun 05 09:35:18 PDT 2009,NO_QUERY,missymissymissy,had no problem adjusting to a summer sleep schedule.  
481867,0,2179815596,Mon Jun 15 09:37:20 PDT 2009,NO_QUERY,CindyySioux,"Gooood Afternoon. I can't even wake up and say Good Morning, because it's not the morning when I wake up. "
1292348,4,2003032009,Tue Jun 02 05:43:57 PDT 2009,NO_QUERY,vickyanggia,"OH-MY-GOSH, THE GUY THAT STANDING BEHIND ME IS FUCKING HANDSOME. i'll change my mind for taking away my ice, i'll eat here "
146090,0,1882392413,Fri May 22 06:47:22 PDT 2009,NO_QUERY,BabyVanessa093,@HazalSelena what 22?!  you kicked the ass of an 22 year old?!  haha yes poor you  *hugs*
519168,0,2191727603,Tue Jun 16 05:51:31 PDT 2009,NO_QUERY,urboity,i think i might b a lil evil.. 
17743,0,1556382461,Sat Apr 18 22:37:25 PDT 2009,NO_QUERY,xGalviNlx,The NBA Playoffs started =] But today's very first game(Celtics v Bulls) didn't go well for the Celtics 
43145,0,1676397449,Fri May 01 21:55:44 PDT 2009,NO_QUERY,zenjar,I'm tired and I wanna go to bed but I was stupid and told my husband about this app so now he is addicted and he wont get off...waaa  ...
374687,0,2051294627,Fri Jun 05 21:32:24 PDT 2009,NO_QUERY,_r0se_,"buzi week  finish re-test, ready 4 The University of Law examination!  A mass of unfinished scenario! nearly die!"
274989,0,1990711640,Mon Jun 01 05:33:48 PDT 2009,NO_QUERY,ColtSeaversPS,Absolutely tragic  Poor souls. http://news.bbc.co.uk/1/hi/world/americas/8076848.stm
